Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,57.110001,57.23,56.540001,57.049999,844200,45.067215
2013-03-01,54.950001,57.400002,51.790001,57.400002,625900,45.343704
2013-02-01,59.599998,61.34,53.450001,54.810001,580600,43.297707
2013-01-02,54.779999,60.330002,54.77,59.599998,378200,47.081612
2012-12-03,58.490002,58.50,52.52,53.990002,505400,42.143055
2012-11-01,60.290001,60.639999,53.84,58.25,331400,45.468288
2012-10-01,59.68,60.990002,59.009998,60.950001,249600,47.041142
2012-09-04,56.599998,59.830002,55.470001,59.50,290100,45.922031
2012-08-01,58.18,58.689999,54.75,56.82,225300,43.853611
2012-07-02,53.169998,58.139999,53.169998,58.139999,224900,44.364307
2012-06-01,53.860001,54.98,50.450001,53.75,284500,41.014473
2012-05-01,55.669998,57.299999,54.299999,54.599998,295700,41.663074
2012-04-02,54.52,56.130001,52.610001,55.759998,245300,42.548222
2012-03-01,58.200001,58.50,52.59,54.669998,431400,41.240566
2012-02-01,56.700001,61.580002,55.919998,58.200001,681600,43.903439
2012-01-03,58.740002,59.220001,53.240002,56.119999,355800,42.334377
2011-12-01,50.619999,59.869999,50.50,57.740002,354500,43.095078
2011-11-01,49.799999,51.349998,47.779999,50.560001,228500,37.736183
2011-10-03,46.450001,51.00,43.049999,50.00,307800,36.87748
2011-09-01,43.34,46.73,41.860001,46.619999,250400,34.384563
2011-08-01,43.16,44.200001,36.310001,43.459999,372200,32.053905
2011-07-01,85.099998,87.00,42.049999,42.50,212400,31.345858
2011-06-01,83.349998,85.769997,79.650002,85.300003,249500,31.03248
2011-05-02,85.800003,86.50,78.660004,83.339996,283400,30.319422
2011-04-01,82.68,86.440002,81.330002,85.540001,193100,31.119793
2011-03-01,83.220001,83.849998,77.57,82.349998,242700,29.560312
2011-02-01,81.18,84.230003,79.400002,83.150002,204200,29.847481
2011-01-03,79.769997,81.660004,78.199997,81.00,203300,29.075716
2010-12-01,79.32,81.330002,76.239998,79.50,261700,28.138887
2010-11-01,78.120003,81.669998,78.120003,79.209999,240700,28.036242
2010-10-01,75.00,79.760002,74.080002,78.330002,274100,27.724768
2010-09-01,69.150002,75.07,68.919998,74.919998,226900,26.139456
2010-08-02,69.139999,70.989998,66.699997,68.800003,280600,24.0042
2010-07-01,64.290001,71.690002,62.68,68.879997,437600,24.03211
2010-06-01,59.049999,64.980003,58.119999,64.290001,326300,22.069611
2010-05-03,62.200001,62.470001,32.490002,59.900002,504200,20.562603
2010-04-01,61.50,65.690002,61.169998,61.630001,401900,21.156481
2010-03-01,60.59,61.849998,59.00,61.27,411300,20.669699
2010-02-01,61.990002,62.810001,55.419998,60.650002,1055000,20.460539
2010-01-04,63.490002,66.910004,61.91,62.040001,323400,20.929461
2009-12-01,59.040001,63.18,58.00,62.299999,262200,20.667627
2009-11-02,54.50,59.50,53.700001,58.689999,255400,19.470034
2009-10-01,53.580002,58.73,51.25,54.400002,356900,18.046854
2009-09-01,50.00,53.849998,49.41,52.91,305800,17.21895
2009-08-03,51.00,51.43,48.16,50.060001,333000,16.291452
2009-07-01,46.080002,51.91,45.50,50.970001,526500,16.587601
2009-06-01,49.490002,50.689999,43.099998,45.790001,960200,14.589445
2009-05-01,47.459999,49.540001,45.189999,48.389999,272600,15.417847
2009-04-01,41.400002,47.830002,39.889999,47.00,326200,14.97497
2009-03-02,41.790001,43.52,33.900002,40.650002,431700,12.654142
2009-02-02,52.119999,52.119999,38.220001,42.369999,470900,13.189569
2009-01-02,46.59,53.540001,45.549999,51.00,369100,15.876045
2008-12-01,46.860001,48.400002,42.689999,45.549999,305100,13.888405
2008-11-03,55.00,56.75,40.00,46.630001,406400,14.217702
2008-10-01,50.66,55.18,35.610001,55.07,691500,16.791098
